Benchmark,ObjectiveMetric,ExtraMetric,tau,unlabeled_noise,feature_drop_prob,pseudo_weight,agreement_weight,weight_power,hard_weight_threshold,SupervisedObjective,ConfidenceObjective,SAGEObjective,SAGEMinusSupervised,ConfidenceMinusSupervised,SupervisedExtra,SAGEExtra,ConfidenceExtra,SAGEMeanWeight,SAGEMeanDisagreement
year,NLL,Cov90,0.28,0.1,0.2,0.4,0.5,2.0,-1.0,1.3018505573272705,1.980907678604126,1.5725611448287964,0.2707105875015259,0.6790571212768555,0.860382080078125,0.82049560546875,0.703216552734375,0.29252612590789795,0.4474700093269348
year,NLL,Cov90,0.28,0.1,0.2,0.4,0.5,2.0,0.85,1.3018505573272705,1.980907678604126,1.8734915256500244,0.5716409683227539,0.6790571212768555,0.860382080078125,0.805938720703125,0.703216552734375,0.04466275870800018,0.4671315550804138
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.246614456176758,0.9687621593475342,251.3654887676239,0.6563720703125,0.63671875,0.2200927734375,0.9865692853927612,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.246614456176758,0.9687621593475342,251.3654887676239,0.6563720703125,0.63671875,0.2200927734375,0.9838894605636597,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.332590103149414,1.0547378063201904,251.3654887676239,0.6563720703125,0.634765625,0.2200927734375,0.9738167524337769,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.312872886657715,1.0350205898284912,251.3654887676239,0.6563720703125,0.634033203125,0.2200927734375,0.9550930857658386,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,4.026218414306641,0.748366117477417,251.3654887676239,0.6563720703125,0.64306640625,0.2200927734375,0.9865692853927612,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.026218414306641,0.748366117477417,251.3654887676239,0.6563720703125,0.64306640625,0.2200927734375,0.9838894605636597,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,4.083593368530273,0.8057410717010498,251.3654887676239,0.6563720703125,0.642822265625,0.2200927734375,0.9738167524337769,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.072922229766846,0.7950699329376221,251.3654887676239,0.6563720703125,0.6424560546875,0.2200927734375,0.9550930857658386,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.491994380950928,1.214142084121704,251.3654887676239,0.6563720703125,0.629638671875,0.2200927734375,0.6064658164978027,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.575736999511719,1.2978847026824951,251.3654887676239,0.6563720703125,0.6209716796875,0.2200927734375,0.30458301305770874,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.515946865081787,1.2380945682525635,251.3654887676239,0.6563720703125,0.6220703125,0.2200927734375,0.47704076766967773,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.55819034576416,1.2803380489349365,251.3654887676239,0.6563720703125,0.62646484375,0.2200927734375,0.17867088317871094,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.9790000915527344,0.7011477947235107,251.3654887676239,0.6563720703125,0.6300048828125,0.2200927734375,0.6064658164978027,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.180952548980713,0.9031002521514893,251.3654887676239,0.6563720703125,0.6292724609375,0.2200927734375,0.30458301305770874,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,4.085330963134766,0.807478666305542,251.3654887676239,0.6563720703125,0.6285400390625,0.2200927734375,0.47704076766967773,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.183862686157227,0.9060103893280029,251.3654887676239,0.6563720703125,0.6297607421875,0.2200927734375,0.17867088317871094,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.345648288726807,1.067795991897583,251.3654887676239,0.6563720703125,0.611083984375,0.2200927734375,0.4556223154067993,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.592331886291504,1.3144795894622803,251.3654887676239,0.6563720703125,0.6033935546875,0.2200927734375,0.1454712152481079,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.480982780456543,1.2031304836273193,251.3654887676239,0.6563720703125,0.6112060546875,0.2200927734375,0.31930452585220337,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.583441734313965,1.3055894374847412,251.3654887676239,0.6563720703125,0.6082763671875,0.2200927734375,0.0678114965558052,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.9216270446777344,0.6437747478485107,251.3654887676239,0.6563720703125,0.6158447265625,0.2200927734375,0.4556223154067993,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.225437164306641,0.947584867477417,251.3654887676239,0.6563720703125,0.611083984375,0.2200927734375,0.1454712152481079,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,4.010022163391113,0.7321698665618896,251.3654887676239,0.6563720703125,0.6129150390625,0.2200927734375,0.31930452585220337,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.127813339233398,0.8499610424041748,251.3654887676239,0.6563720703125,0.620849609375,0.2200927734375,0.0678114965558052,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.263036727905273,0.9851844310760498,251.3654887676239,0.6563720703125,0.63818359375,0.2200927734375,0.9255940318107605,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.270141124725342,0.9922888278961182,251.3654887676239,0.6563720703125,0.6383056640625,0.2200927734375,0.8202624320983887,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.252764701843262,0.9749124050140381,251.3654887676239,0.6563720703125,0.63671875,0.2200927734375,0.8679327368736267,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.252040386199951,0.9741880893707275,251.3654887676239,0.6563720703125,0.63671875,0.2200927734375,0.6809298992156982,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.9843103885650635,0.7064580917358398,251.3654887676239,0.6563720703125,0.6451416015625,0.2200927734375,0.9255940318107605,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.039870738983154,0.7620184421539307,251.3654887676239,0.6563720703125,0.64501953125,0.2200927734375,0.8202624320983887,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,4.013956069946289,0.7361037731170654,251.3654887676239,0.6563720703125,0.6439208984375,0.2200927734375,0.8679327368736267,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.052562713623047,0.7747104167938232,251.3654887676239,0.6563720703125,0.6444091796875,0.2200927734375,0.6809298992156982,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.397330284118652,1.1194779872894287,251.3654887676239,0.6563720703125,0.6298828125,0.2200927734375,0.5877701044082642,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.584867477416992,1.3070151805877686,251.3654887676239,0.6563720703125,0.618896484375,0.2200927734375,0.27763062715530396,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.486241817474365,1.2083895206451416,251.3654887676239,0.6563720703125,0.62353515625,0.2200927734375,0.4551387429237366,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.553021430969238,1.2751691341400146,251.3654887676239,0.6563720703125,0.622314453125,0.2200927734375,0.15782611072063446,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.985703229904175,0.7078509330749512,251.3654887676239,0.6563720703125,0.6287841796875,0.2200927734375,0.5877701044082642,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.185260772705078,0.9074084758758545,251.3654887676239,0.6563720703125,0.62890625,0.2200927734375,0.27763062715530396,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,4.009812355041504,0.7319600582122803,251.3654887676239,0.6563720703125,0.629150390625,0.2200927734375,0.4551387429237366,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.11583137512207,0.8379790782928467,251.3654887676239,0.6563720703125,0.6337890625,0.2200927734375,0.15782611072063446,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.334842681884766,1.056990385055542,251.3654887676239,0.6563720703125,0.61376953125,0.2200927734375,0.44661614298820496,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.592607021331787,1.3147547245025635,251.3654887676239,0.6563720703125,0.6029052734375,0.2200927734375,0.13731099665164948,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.432660102844238,1.1548078060150146,251.3654887676239,0.6563720703125,0.6104736328125,0.2200927734375,0.31005579233169556,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.626644611358643,1.348792314529419,251.3654887676239,0.6563720703125,0.609375,0.2200927734375,0.06332620233297348,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.874887466430664,0.5970351696014404,251.3654887676239,0.6563720703125,0.613037109375,0.2200927734375,0.44661614298820496,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.243352890014648,0.9655005931854248,251.3654887676239,0.6563720703125,0.610107421875,0.2200927734375,0.13731099665164948,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,4.000799655914307,0.722947359085083,251.3654887676239,0.6563720703125,0.6116943359375,0.2200927734375,0.31005579233169556,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.161618709564209,0.8837664127349854,251.3654887676239,0.6563720703125,0.6187744140625,0.2200927734375,0.06332620233297348,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.251884460449219,0.9740321636199951,251.3654887676239,0.6563720703125,0.6378173828125,0.2200927734375,0.7784748673439026,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.2407402992248535,0.9628880023956299,251.3654887676239,0.6563720703125,0.6351318359375,0.2200927734375,0.5089439749717712,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.213992118835449,0.9361398220062256,251.3654887676239,0.6563720703125,0.6380615234375,0.2200927734375,0.6616530418395996,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.2655134201049805,0.9876611232757568,251.3654887676239,0.6563720703125,0.634765625,0.2200927734375,0.3421025574207306,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.9231274127960205,0.6452751159667969,251.3654887676239,0.6563720703125,0.648193359375,0.2200927734375,0.7784748673439026,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,3.9659740924835205,0.6881217956542969,251.3654887676239,0.6563720703125,0.646728515625,0.2200927734375,0.5089439749717712,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.9694032669067383,0.6915509700775146,251.3654887676239,0.6563720703125,0.647216796875,0.2200927734375,0.6616530418395996,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.020757675170898,0.7429053783416748,251.3654887676239,0.6563720703125,0.641845703125,0.2200927734375,0.3421025574207306,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.364899635314941,1.0870473384857178,251.3654887676239,0.6563720703125,0.6322021484375,0.2200927734375,0.5334903597831726,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.420509338378906,1.1426570415496826,251.3654887676239,0.6563720703125,0.6239013671875,0.2200927734375,0.21572554111480713,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.4020209312438965,1.1241686344146729,251.3654887676239,0.6563720703125,0.627685546875,0.2200927734375,0.3957710862159729,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.491946220397949,1.2140939235687256,251.3654887676239,0.6563720703125,0.63037109375,0.2200927734375,0.1132245734333992,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.883425712585449,0.6055734157562256,251.3654887676239,0.6563720703125,0.6334228515625,0.2200927734375,0.5334903597831726,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.119459629058838,0.8416073322296143,251.3654887676239,0.6563720703125,0.6337890625,0.2200927734375,0.21572554111480713,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.969850540161133,0.6919982433319092,251.3654887676239,0.6563720703125,0.63037109375,0.2200927734375,0.3957710862159729,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.122310638427734,0.8444583415985107,251.3654887676239,0.6563720703125,0.63330078125,0.2200927734375,0.1132245734333992,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.322160720825195,1.0443084239959717,251.3654887676239,0.6563720703125,0.6168212890625,0.2200927734375,0.4181094169616699,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.559444427490234,1.2815921306610107,251.3654887676239,0.6563720703125,0.608642578125,0.2200927734375,0.11491252481937408,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.430543422698975,1.152691125869751,251.3654887676239,0.6563720703125,0.61376953125,0.2200927734375,0.28196412324905396,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.500563621520996,1.2227113246917725,251.3654887676239,0.6563720703125,0.609130859375,0.2200927734375,0.05181794613599777,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.843531608581543,0.5656793117523193,251.3654887676239,0.6563720703125,0.61669921875,0.2200927734375,0.4181094169616699,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.162641525268555,0.884789228439331,251.3654887676239,0.6563720703125,0.615966796875,0.2200927734375,0.11491252481937408,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.9921083450317383,0.7142560482025146,251.3654887676239,0.6563720703125,0.6143798828125,0.2200927734375,0.28196412324905396,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.196685791015625,0.9188334941864014,251.3654887676239,0.6563720703125,0.6160888671875,0.2200927734375,0.05181794613599777,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.240128517150879,0.9622762203216553,251.3654887676239,0.6563720703125,0.6392822265625,0.2200927734375,0.9909670948982239,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.240128517150879,0.9622762203216553,251.3654887676239,0.6563720703125,0.6392822265625,0.2200927734375,0.9904247522354126,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.30004358291626,1.0221912860870361,251.3654887676239,0.6563720703125,0.6383056640625,0.2200927734375,0.9822467565536499,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.30004358291626,1.0221912860870361,251.3654887676239,0.6563720703125,0.6383056640625,0.2200927734375,0.9750123023986816,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,4.0379414558410645,0.7600891590118408,251.3654887676239,0.6563720703125,0.6431884765625,0.2200927734375,0.9909670948982239,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.0379414558410645,0.7600891590118408,251.3654887676239,0.6563720703125,0.6431884765625,0.2200927734375,0.9904247522354126,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,4.099122524261475,0.821270227432251,251.3654887676239,0.6563720703125,0.642822265625,0.2200927734375,0.9822467565536499,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.099122524261475,0.821270227432251,251.3654887676239,0.6563720703125,0.642822265625,0.2200927734375,0.9750123023986816,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.382599830627441,1.1047475337982178,251.3654887676239,0.6563720703125,0.629150390625,0.2200927734375,0.6759123206138611,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.546861171722412,1.2690088748931885,251.3654887676239,0.6563720703125,0.6224365234375,0.2200927734375,0.3951192796230316,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.477853775024414,1.2000014781951904,251.3654887676239,0.6563720703125,0.6259765625,0.2200927734375,0.5539409518241882,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.6347880363464355,1.356935739517212,251.3654887676239,0.6563720703125,0.6248779296875,0.2200927734375,0.2474406361579895,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.927436351776123,0.6495840549468994,251.3654887676239,0.6563720703125,0.6307373046875,0.2200927734375,0.6759123206138611,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.113697052001953,0.8358447551727295,251.3654887676239,0.6563720703125,0.629638671875,0.2200927734375,0.3951192796230316,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.995724678039551,0.7178723812103271,251.3654887676239,0.6563720703125,0.63037109375,0.2200927734375,0.5539409518241882,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.219882011413574,0.9420297145843506,251.3654887676239,0.6563720703125,0.62939453125,0.2200927734375,0.2474406361579895,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.262988090515137,0.9851357936859131,251.3654887676239,0.6563720703125,0.611572265625,0.2200927734375,0.5358518362045288,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.666751861572266,1.388899564743042,251.3654887676239,0.6563720703125,0.6043701171875,0.2200927734375,0.21430546045303345,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.410968780517578,1.1331164836883545,251.3654887676239,0.6563720703125,0.6107177734375,0.2200927734375,0.3981437087059021,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.527700424194336,1.2498481273651123,251.3654887676239,0.6563720703125,0.606201171875,0.2200927734375,0.10803193598985672,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.8512039184570312,0.5733516216278076,251.3654887676239,0.6563720703125,0.6168212890625,0.2200927734375,0.5358518362045288,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.234325408935547,0.9564731121063232,251.3654887676239,0.6563720703125,0.6126708984375,0.2200927734375,0.21430546045303345,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.9623961448669434,0.6845438480377197,251.3654887676239,0.6563720703125,0.61328125,0.2200927734375,0.3981437087059021,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.234224319458008,0.9563720226287842,251.3654887676239,0.6563720703125,0.611328125,0.2200927734375,0.10803193598985672,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.317428112030029,1.0395758152008057,251.3654887676239,0.6563720703125,0.63916015625,0.2200927734375,0.9480752944946289,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.313570022583008,1.0357177257537842,251.3654887676239,0.6563720703125,0.635498046875,0.2200927734375,0.8836526870727539,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.2476630210876465,0.9698107242584229,251.3654887676239,0.6563720703125,0.63671875,0.2200927734375,0.9049147963523865,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.320825576782227,1.042973279953003,251.3654887676239,0.6563720703125,0.63623046875,0.2200927734375,0.7671791911125183,0.010372677817940712
