Benchmark,ObjectiveMetric,ExtraMetric,tau,unlabeled_noise,feature_drop_prob,pseudo_weight,agreement_weight,weight_power,hard_weight_threshold,SupervisedObjective,ConfidenceObjective,SAGEObjective,SAGEMinusSupervised,ConfidenceMinusSupervised,SupervisedExtra,SAGEExtra,ConfidenceExtra,SAGEMeanWeight,SAGEMeanDisagreement
year,NLL,Cov90,0.28,0.1,0.2,0.8,0.25,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.818879246711731,0.5170286893844604,0.8931231498718262,0.860382080078125,0.782135009765625,0.649017333984375,0.40148353576660156,0.48320719599723816
year,NLL,Cov90,0.28,0.1,0.2,0.8,0.25,1.0,0.85,1.3018505573272705,2.1949737071990967,1.9959020614624023,0.6940515041351318,0.8931231498718262,0.860382080078125,0.787811279296875,0.649017333984375,0.085615374147892,0.5757809281349182
year,NLL,Cov90,0.28,0.1,0.2,0.8,0.25,2.0,-1.0,1.3018505573272705,2.1949737071990967,2.0448248386383057,0.7429742813110352,0.8931231498718262,0.860382080078125,0.787750244140625,0.649017333984375,0.2322719693183899,0.5778817534446716
year,NLL,Cov90,0.28,0.1,0.2,0.8,0.25,2.0,0.85,1.3018505573272705,2.1949737071990967,2.0289456844329834,0.7270951271057129,0.8931231498718262,0.860382080078125,0.77557373046875,0.649017333984375,0.026319662109017372,0.5358254909515381
year,NLL,Cov90,0.28,0.1,0.2,0.8,0.5,1.0,-1.0,1.3018505573272705,2.1949737071990967,1.531485676765442,0.2296351194381714,0.8931231498718262,0.860382080078125,0.821044921875,0.649017333984375,0.46086040139198303,0.38728249073028564
year,NLL,Cov90,0.28,0.1,0.2,0.8,0.5,1.0,0.85,1.3018505573272705,2.1949737071990967,1.7786051034927368,0.4767545461654663,0.8931231498718262,0.860382080078125,0.801666259765625,0.649017333984375,0.08771774917840958,0.49197083711624146
year,NLL,Cov90,0.28,0.1,0.2,0.8,0.5,2.0,-1.0,1.3018505573272705,2.1949737071990967,1.5473501682281494,0.2454996109008789,0.8931231498718262,0.860382080078125,0.8189697265625,0.649017333984375,0.294890820980072,0.4255533218383789
year,NLL,Cov90,0.28,0.1,0.2,0.8,0.5,2.0,0.85,1.3018505573272705,2.1949737071990967,2.096546173095703,0.7946956157684326,0.8931231498718262,0.860382080078125,0.809783935546875,0.649017333984375,0.031762219965457916,0.5180892944335938
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.2706298828125,0.9927775859832764,282.7150065898895,0.6563720703125,0.636474609375,0.257568359375,0.9866816997528076,0.0016421906184405088
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.113945960998535,0.8360936641693115,282.7150065898895,0.6563720703125,0.658203125,0.257568359375,0.9837493300437927,0.0016420682659372687
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.187389373779297,0.9095370769500732,282.7150065898895,0.6563720703125,0.6383056640625,0.257568359375,0.9739454984664917,0.001644407631829381
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.572770595550537,1.2949182987213135,282.7150065898895,0.6563720703125,0.624755859375,0.257568359375,0.9552595615386963,0.001630946178920567
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.981593132019043,0.7037408351898193,282.7150065898895,0.6563720703125,0.6407470703125,0.257568359375,0.9867712259292603,0.0016293117078021169
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.2965497970581055,1.0186975002288818,282.7150065898895,0.6563720703125,0.6400146484375,0.257568359375,0.9835871458053589,0.0016574664041399956
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.496493816375732,1.2186415195465088,282.7150065898895,0.6563720703125,0.627197265625,0.257568359375,0.9740748405456543,0.001637980341911316
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.001234531402588,0.7233822345733643,282.7150065898895,0.6563720703125,0.6492919921875,0.257568359375,0.9559035897254944,0.0016529089771211147
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.246608257293701,0.9687559604644775,282.7150065898895,0.6563720703125,0.6190185546875,0.257568359375,0.6059879660606384,0.16132181882858276
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.768942356109619,1.4910900592803955,282.7150065898895,0.6563720703125,0.605712890625,0.257568359375,0.3022443354129791,0.1614830493927002
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.131691932678223,0.853839635848999,282.7150065898895,0.6563720703125,0.6256103515625,0.257568359375,0.47932037711143494,0.15784859657287598
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.190895080566406,0.9130427837371826,282.7150065898895,0.6563720703125,0.6375732421875,0.257568359375,0.18337354063987732,0.15869569778442383
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,4.047626495361328,0.7697741985321045,282.7150065898895,0.6563720703125,0.627197265625,0.257568359375,0.605565071105957,0.1626700609922409
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.164984703063965,0.8871324062347412,282.7150065898895,0.6563720703125,0.61865234375,0.257568359375,0.30285897850990295,0.15988653898239136
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.7340846061706543,0.45623230934143066,282.7150065898895,0.6563720703125,0.62744140625,0.257568359375,0.47683316469192505,0.16003745794296265
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,3.9582326412200928,0.6803803443908691,282.7150065898895,0.6563720703125,0.6370849609375,0.257568359375,0.17859084904193878,0.16383472084999084
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.205178260803223,0.927325963973999,282.7150065898895,0.6563720703125,0.6041259765625,0.257568359375,0.45677250623703003,0.3197019100189209
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.671041488647461,1.3931891918182373,282.7150065898895,0.6563720703125,0.6043701171875,0.257568359375,0.1460130661725998,0.320963054895401
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.312030792236328,1.0341784954071045,282.7150065898895,0.6563720703125,0.606689453125,0.257568359375,0.31982284784317017,0.32165035605430603
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.58997917175293,1.312126874923706,282.7150065898895,0.6563720703125,0.6046142578125,0.257568359375,0.06677725166082382,0.32084450125694275
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.9166033267974854,0.6387510299682617,282.7150065898895,0.6563720703125,0.6136474609375,0.257568359375,0.4589320421218872,0.3229341506958008
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,3.9533395767211914,0.6754872798919678,282.7150065898895,0.6563720703125,0.6170654296875,0.257568359375,0.14535006880760193,0.3221147954463959
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.029498100280762,0.7516458034515381,282.7150065898895,0.6563720703125,0.610107421875,0.257568359375,0.3211633861064911,0.32311660051345825
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.02,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.338918209075928,1.061065912246704,282.7150065898895,0.6563720703125,0.6138916015625,0.257568359375,0.06824053823947906,0.3225087523460388
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.5799360275268555,1.3020837306976318,282.7150065898895,0.6563720703125,0.6409912109375,0.257568359375,0.9257789254188538,0.01035375613719225
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.575109958648682,1.297257661819458,282.7150065898895,0.6563720703125,0.638671875,0.257568359375,0.8234003782272339,0.010300964117050171
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.452800750732422,1.1749484539031982,282.7150065898895,0.6563720703125,0.6385498046875,0.257568359375,0.8680919408798218,0.010325458832085133
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.559051513671875,1.2811992168426514,282.7150065898895,0.6563720703125,0.6363525390625,0.257568359375,0.6831952929496765,0.01031061913818121
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,4.298609733581543,1.0207574367523193,282.7150065898895,0.6563720703125,0.634521484375,0.257568359375,0.9257827997207642,0.01034317072480917
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.026844024658203,0.7489917278289795,282.7150065898895,0.6563720703125,0.6358642578125,0.257568359375,0.8202589750289917,0.010376463644206524
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.27761697769165,0.9997646808624268,282.7150065898895,0.6563720703125,0.6414794921875,0.257568359375,0.8695464134216309,0.010203343816101551
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.279902458190918,1.0020501613616943,282.7150065898895,0.6563720703125,0.64501953125,0.257568359375,0.6834499835968018,0.010385260917246342
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.497156620025635,1.2193043231964111,282.7150065898895,0.6563720703125,0.6102294921875,0.257568359375,0.5892419815063477,0.1659674048423767
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.248827934265137,0.9709756374359131,282.7150065898895,0.6563720703125,0.61669921875,0.257568359375,0.2754442095756531,0.17038530111312866
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.495398044586182,1.217545747756958,282.7150065898895,0.6563720703125,0.6064453125,0.257568359375,0.4537796378135681,0.16543066501617432
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.650117874145508,1.3722655773162842,282.7150065898895,0.6563720703125,0.62353515625,0.257568359375,0.15625165402889252,0.1664099097251892
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.9564294815063477,0.678577184677124,282.7150065898895,0.6563720703125,0.62939453125,0.257568359375,0.5893282294273376,0.16573962569236755
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,3.9521329402923584,0.6742806434631348,282.7150065898895,0.6563720703125,0.635009765625,0.257568359375,0.2802945375442505,0.1682385802268982
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.8923041820526123,0.6144518852233887,282.7150065898895,0.6563720703125,0.629638671875,0.257568359375,0.456422358751297,0.1674099564552307
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,3.7065725326538086,0.42872023582458496,282.7150065898895,0.6563720703125,0.641357421875,0.257568359375,0.16004076600074768,0.16514849662780762
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.099302291870117,0.8214499950408936,282.7150065898895,0.6563720703125,0.6207275390625,0.257568359375,0.44854575395584106,0.32567834854125977
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.574258804321289,1.2964065074920654,282.7150065898895,0.6563720703125,0.6146240234375,0.257568359375,0.14116016030311584,0.3261417746543884
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.358382701873779,1.0805304050445557,282.7150065898895,0.6563720703125,0.6051025390625,0.257568359375,0.311126708984375,0.32861775159835815
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.048640727996826,0.7707884311676025,282.7150065898895,0.6563720703125,0.617919921875,0.257568359375,0.06422743946313858,0.324917733669281
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.884923219680786,0.6070709228515625,282.7150065898895,0.6563720703125,0.611572265625,0.257568359375,0.44700169563293457,0.3272416889667511
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,3.9958906173706055,0.7180383205413818,282.7150065898895,0.6563720703125,0.62158203125,0.257568359375,0.13953247666358948,0.3256220519542694
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.844080686569214,0.5662283897399902,282.7150065898895,0.6563720703125,0.6239013671875,0.257568359375,0.3101103901863098,0.32664069533348083
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.05,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.045206069946289,0.7673537731170654,282.7150065898895,0.6563720703125,0.635498046875,0.257568359375,0.0651550441980362,0.3257908821105957
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.5318450927734375,1.2539927959442139,282.7150065898895,0.6563720703125,0.639404296875,0.257568359375,0.779052734375,0.0417364165186882
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.5311737060546875,1.2533214092254639,282.7150065898895,0.6563720703125,0.63427734375,0.257568359375,0.5088585615158081,0.04159453883767128
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.33418083190918,1.056328535079956,282.7150065898895,0.6563720703125,0.6395263671875,0.257568359375,0.663719117641449,0.04156173765659332
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.267192363739014,0.98934006690979,282.7150065898895,0.6563720703125,0.6396484375,0.257568359375,0.3414716124534607,0.04210253804922104
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,4.181374549865723,0.903522253036499,282.7150065898895,0.6563720703125,0.64208984375,0.257568359375,0.7784984111785889,0.042522698640823364
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.098918914794922,0.8210666179656982,282.7150065898895,0.6563720703125,0.64111328125,0.257568359375,0.5088672637939453,0.042372554540634155
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.126108169555664,0.8482558727264404,282.7150065898895,0.6563720703125,0.64453125,0.257568359375,0.6621269583702087,0.041793711483478546
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.159976005554199,0.8821237087249756,282.7150065898895,0.6563720703125,0.6436767578125,0.257568359375,0.34071385860443115,0.042566459625959396
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.575390815734863,1.2975385189056396,282.7150065898895,0.6563720703125,0.61767578125,0.257568359375,0.5341323614120483,0.19059418141841888
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.569111347198486,1.2912590503692627,282.7150065898895,0.6563720703125,0.6201171875,0.257568359375,0.21508318185806274,0.1909908503293991
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.347642421722412,1.0697901248931885,282.7150065898895,0.6563720703125,0.6231689453125,0.257568359375,0.395906001329422,0.1917518973350525
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.367604732513428,1.089752435684204,282.7150065898895,0.6563720703125,0.629638671875,0.257568359375,0.11633513122797012,0.19042888283729553
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.7702534198760986,0.492401123046875,282.7150065898895,0.6563720703125,0.640869140625,0.257568359375,0.5342891216278076,0.1914922595024109
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.1167988777160645,0.8389465808868408,282.7150065898895,0.6563720703125,0.6251220703125,0.257568359375,0.2128935605287552,0.19149231910705566
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.174269676208496,0.8964173793792725,282.7150065898895,0.6563720703125,0.621337890625,0.257568359375,0.3939529061317444,0.19248992204666138
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.089620590209961,0.8117682933807373,282.7150065898895,0.6563720703125,0.6246337890625,0.257568359375,0.11396890878677368,0.19180363416671753
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.0326714515686035,0.7548191547393799,282.7150065898895,0.6563720703125,0.6119384765625,0.257568359375,0.4169212579727173,0.3458261489868164
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.3182291984558105,1.040376901626587,282.7150065898895,0.6563720703125,0.6104736328125,0.257568359375,0.1180800050497055,0.34147942066192627
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.516884803771973,1.239032506942749,282.7150065898895,0.6563720703125,0.604736328125,0.257568359375,0.2848060131072998,0.34412288665771484
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.686331272125244,1.4084789752960205,282.7150065898895,0.6563720703125,0.60400390625,0.257568359375,0.05229451507329941,0.3414623737335205
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.879978656768799,0.6021263599395752,282.7150065898895,0.6563720703125,0.6087646484375,0.257568359375,0.41902804374694824,0.3409568667411804
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.6898512840271,1.411998987197876,282.7150065898895,0.6563720703125,0.5953369140625,0.257568359375,0.1180214062333107,0.33999699354171753
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.834472179412842,0.5566198825836182,282.7150065898895,0.6563720703125,0.6248779296875,0.257568359375,0.28196215629577637,0.34464186429977417
higgs_public,NLL_OOD,Cov90_OOD,0.12,0.1,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.065025806427002,0.7871735095977783,282.7150065898895,0.6563720703125,0.6156005859375,0.257568359375,0.05109191685914993,0.34398573637008667
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.4513349533081055,1.1734826564788818,282.7150065898895,0.6563720703125,0.6285400390625,0.257568359375,0.9911060929298401,0.0016294859815388918
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.734212875366211,1.4563605785369873,282.7150065898895,0.6563720703125,0.63232421875,0.257568359375,0.990667998790741,0.0016280352137982845
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.750171661376953,1.4723193645477295,282.7150065898895,0.6563720703125,0.628173828125,0.257568359375,0.9822138547897339,0.0016595849301666021
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.786778450012207,1.5089261531829834,282.7150065898895,0.6563720703125,0.6241455078125,0.257568359375,0.975538969039917,0.0016514492454007268
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,4.150951385498047,0.8730990886688232,282.7150065898895,0.6563720703125,0.6405029296875,0.257568359375,0.9909947514533997,0.00164970220066607
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,3.9887259006500244,0.7108736038208008,282.7150065898895,0.6563720703125,0.6427001953125,0.257568359375,0.9905767440795898,0.001638558809645474
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.132160186767578,0.8543078899383545,282.7150065898895,0.6563720703125,0.6453857421875,0.257568359375,0.9823915958404541,0.0016398272709921002
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.128186225891113,0.8503339290618896,282.7150065898895,0.6563720703125,0.639892578125,0.257568359375,0.9752991199493408,0.0016653661150485277
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.505460262298584,1.2276079654693604,282.7150065898895,0.6563720703125,0.623779296875,0.257568359375,0.6788715124130249,0.15885114669799805
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.151537895202637,0.8736855983734131,282.7150065898895,0.6563720703125,0.62744140625,0.257568359375,0.3917917311191559,0.16235613822937012
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.496589660644531,1.2187373638153076,282.7150065898895,0.6563720703125,0.610595703125,0.257568359375,0.5536074638366699,0.1594744324684143
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.334587097167969,1.0567348003387451,282.7150065898895,0.6563720703125,0.622314453125,0.257568359375,0.24826908111572266,0.15897944569587708
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.6500868797302246,0.372234582901001,282.7150065898895,0.6563720703125,0.630615234375,0.257568359375,0.67673259973526,0.16078975796699524
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.077220439910889,0.799368143081665,282.7150065898895,0.6563720703125,0.626220703125,0.257568359375,0.39557918906211853,0.16015923023223877
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.169271945953369,0.8914196491241455,282.7150065898895,0.6563720703125,0.633544921875,0.257568359375,0.5523330569267273,0.16161727905273438
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,3.983236789703369,0.7053844928741455,282.7150065898895,0.6563720703125,0.635498046875,0.257568359375,0.2485257089138031,0.15933221578598022
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.239499092102051,0.9616467952728271,282.7150065898895,0.6563720703125,0.619384765625,0.257568359375,0.5396802425384521,0.31861990690231323
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.542206764221191,1.2643544673919678,282.7150065898895,0.6563720703125,0.6119384765625,0.257568359375,0.21397383511066437,0.3229319453239441
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.458879470825195,1.1810271739959717,282.7150065898895,0.6563720703125,0.603271484375,0.257568359375,0.4001292884349823,0.32183557748794556
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.479378700256348,1.201526403427124,282.7150065898895,0.6563720703125,0.601806640625,0.257568359375,0.10957330465316772,0.322272926568985
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.8709352016448975,0.5930829048156738,282.7150065898895,0.6563720703125,0.610107421875,0.257568359375,0.5359621047973633,0.3205447494983673
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,3.9324147701263428,0.6545624732971191,282.7150065898895,0.6563720703125,0.6192626953125,0.257568359375,0.21408803761005402,0.3229682147502899
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.983128786087036,0.7052764892578125,282.7150065898895,0.6563720703125,0.61572265625,0.257568359375,0.3977646231651306,0.32327717542648315
